Ref_Date,GEO,PRO,PIP,STA,Vector,Coordinate,Value
2016/05,British Columbia,"Propane, butane, and other products",Closing inventory,Barrels,v107705475,7.2.8.2,164271.0
2016/06,British Columbia,"Propane, butane, and other products",Closing inventory,Barrels,v107705475,7.2.8.2,487101.0
2016/07,British Columbia,"Propane, butane, and other products",Closing inventory,Barrels,v107705475,7.2.8.2,479654.0
2016/08,British Columbia,"Propane, butane, and other products",Closing inventory,Barrels,v107705475,7.2.8.2,506367.0
2016/09,British Columbia,"Propane, butane, and other products",Closing inventory,Barrels,v107705475,7.2.8.2,448054.0
2016/10,British Columbia,"Propane, butane, and other products",Closing inventory,Barrels,v107705475,7.2.8.2,363708.0
2016/11,British Columbia,"Propane, butane, and other products",Closing inventory,Barrels,v107705475,7.2.8.2,352990.0
2016/12,British Columbia,"Propane, butane, and other products",Closing inventory,Barrels,v107705475,7.2.8.2,544873.0
2017/01,British Columbia,"Propane, butane, and other products",Closing inventory,Barrels,v107705475,7.2.8.2,388798.0
2017/02,British Columbia,"Propane, butane, and other products",Closing inventory,Barrels,v107705475,7.2.8.2,439424.0
2017/03,British Columbia,"Propane, butane, and other products",Closing inventory,Barrels,v107705475,7.2.8.2,508845.0
2017/04,British Columbia,"Propane, butane, and other products",Closing inventory,Barrels,v107705475,7.2.8.2,321503.0
2017/05,British Columbia,"Propane, butane, and other products",Closing inventory,Barrels,v107705475,7.2.8.2,427700.0
2017/06,British Columbia,"Propane, butane, and other products",Closing inventory,Barrels,v107705475,7.2.8.2,717647.0
2017/07,British Columbia,"Propane, butane, and other products",Closing inventory,Barrels,v107705475,7.2.8.2,521525.0
2017/08,British Columbia,"Propane, butane, and other products",Closing inventory,Barrels,v107705475,7.2.8.2,381344.0
2017/09,British Columbia,"Propane, butane, and other products",Closing inventory,Barrels,v107705475,7.2.8.2,505102.0
2017/10,British Columbia,"Propane, butane, and other products",Closing inventory,Barrels,v107705475,7.2.8.2,383407.0
2017/11,British Columbia,"Propane, butane, and other products",Closing inventory,Barrels,v107705475,7.2.8.2,394220.0
2017/12,British Columbia,"Propane, butane, and other products",Closing inventory,Barrels,v107705475,7.2.8.2,462653.0
2018/01,British Columbia,"Propane, butane, and other products",Closing inventory,Barrels,v107705475,7.2.8.2,366727.0
2018/02,British Columbia,"Propane, butane, and other products",Closing inventory,Barrels,v107705475,7.2.8.2,361550.0
2016/03,Northwest Territories,Crude oil and equivalent products,Imports,Cubic metres,v107705476,8.1.1.1,0.0
2016/04,Northwest Territories,Crude oil and equivalent products,Imports,Cubic metres,v107705476,8.1.1.1,0.0
2016/05,Northwest Territories,Crude oil and equivalent products,Imports,Cubic metres,v107705476,8.1.1.1,0.0
2016/06,Northwest Territories,Crude oil and equivalent products,Imports,Cubic metres,v107705476,8.1.1.1,0.0
2016/07,Northwest Territories,Crude oil and equivalent products,Imports,Cubic metres,v107705476,8.1.1.1,0.0
2016/08,Northwest Territories,Crude oil and equivalent products,Imports,Cubic metres,v107705476,8.1.1.1,0.0
2016/09,Northwest Territories,Crude oil and equivalent products,Imports,Cubic metres,v107705476,8.1.1.1,0.0
2016/10,Northwest Territories,Crude oil and equivalent products,Imports,Cubic metres,v107705476,8.1.1.1,0.0
2016/11,Northwest Territories,Crude oil and equivalent products,Imports,Cubic metres,v107705476,8.1.1.1,0.0
2016/12,Northwest Territories,Crude oil and equivalent products,Imports,Cubic metres,v107705476,8.1.1.1,0.0
2017/01,Northwest Territories,Crude oil and equivalent products,Imports,Cubic metres,v107705476,8.1.1.1,0.0
2017/02,Northwest Territories,Crude oil and equivalent products,Imports,Cubic metres,v107705476,8.1.1.1,0.0
2017/03,Northwest Territories,Crude oil and equivalent products,Imports,Cubic metres,v107705476,8.1.1.1,0.0
2017/04,Northwest Territories,Crude oil and equivalent products,Imports,Cubic metres,v107705476,8.1.1.1,0.0
2017/05,Northwest Territories,Crude oil and equivalent products,Imports,Cubic metres,v107705476,8.1.1.1,0.0
2017/06,Northwest Territories,Crude oil and equivalent products,Imports,Cubic metres,v107705476,8.1.1.1,0.0
2017/07,Northwest Territories,Crude oil and equivalent products,Imports,Cubic metres,v107705476,8.1.1.1,0.0
2017/08,Northwest Territories,Crude oil and equivalent products,Imports,Cubic metres,v107705476,8.1.1.1,0.0
2017/09,Northwest Territories,Crude oil and equivalent products,Imports,Cubic metres,v107705476,8.1.1.1,0.0
2017/10,Northwest Territories,Crude oil and equivalent products,Imports,Cubic metres,v107705476,8.1.1.1,0.0
2017/11,Northwest Territories,Crude oil and equivalent products,Imports,Cubic metres,v107705476,8.1.1.1,0.0
2017/12,Northwest Territories,Crude oil and equivalent products,Imports,Cubic metres,v107705476,8.1.1.1,0.0
2018/01,Northwest Territories,Crude oil and equivalent products,Imports,Cubic metres,v107705476,8.1.1.1,0.0
2018/02,Northwest Territories,Crude oil and equivalent products,Imports,Cubic metres,v107705476,8.1.1.1,0.0
2016/03,Northwest Territories,Crude oil and equivalent products,Imports,Barrels,v107705477,8.1.1.2,0.0
2016/04,Northwest Territories,Crude oil and equivalent products,Imports,Barrels,v107705477,8.1.1.2,0.0
2016/05,Northwest Territories,Crude oil and equivalent products,Imports,Barrels,v107705477,8.1.1.2,0.0
2016/06,Northwest Territories,Crude oil and equivalent products,Imports,Barrels,v107705477,8.1.1.2,0.0
2016/07,Northwest Territories,Crude oil and equivalent products,Imports,Barrels,v107705477,8.1.1.2,0.0
2016/08,Northwest Territories,Crude oil and equivalent products,Imports,Barrels,v107705477,8.1.1.2,0.0
2016/09,Northwest Territories,Crude oil and equivalent products,Imports,Barrels,v107705477,8.1.1.2,0.0
2016/10,Northwest Territories,Crude oil and equivalent products,Imports,Barrels,v107705477,8.1.1.2,0.0
2016/11,Northwest Territories,Crude oil and equivalent products,Imports,Barrels,v107705477,8.1.1.2,0.0
2016/12,Northwest Territories,Crude oil and equivalent products,Imports,Barrels,v107705477,8.1.1.2,0.0
2017/01,Northwest Territories,Crude oil and equivalent products,Imports,Barrels,v107705477,8.1.1.2,0.0
2017/02,Northwest Territories,Crude oil and equivalent products,Imports,Barrels,v107705477,8.1.1.2,0.0
2017/03,Northwest Territories,Crude oil and equivalent products,Imports,Barrels,v107705477,8.1.1.2,0.0
2017/04,Northwest Territories,Crude oil and equivalent products,Imports,Barrels,v107705477,8.1.1.2,0.0
2017/05,Northwest Territories,Crude oil and equivalent products,Imports,Barrels,v107705477,8.1.1.2,0.0
2017/06,Northwest Territories,Crude oil and equivalent products,Imports,Barrels,v107705477,8.1.1.2,0.0
2017/07,Northwest Territories,Crude oil and equivalent products,Imports,Barrels,v107705477,8.1.1.2,0.0
2017/08,Northwest Territories,Crude oil and equivalent products,Imports,Barrels,v107705477,8.1.1.2,0.0
2017/09,Northwest Territories,Crude oil and equivalent products,Imports,Barrels,v107705477,8.1.1.2,0.0
2017/10,Northwest Territories,Crude oil and equivalent products,Imports,Barrels,v107705477,8.1.1.2,0.0
2017/11,Northwest Territories,Crude oil and equivalent products,Imports,Barrels,v107705477,8.1.1.2,0.0
2017/12,Northwest Territories,Crude oil and equivalent products,Imports,Barrels,v107705477,8.1.1.2,0.0
2018/01,Northwest Territories,Crude oil and equivalent products,Imports,Barrels,v107705477,8.1.1.2,0.0
2018/02,Northwest Territories,Crude oil and equivalent products,Imports,Barrels,v107705477,8.1.1.2,0.0
2016/03,Northwest Territories,Crude oil and equivalent products,Receipts from fields and plants,Cubic metres,v107705478,8.1.2.1,51720.0
2016/04,Northwest Territories,Crude oil and equivalent products,Receipts from fields and plants,Cubic metres,v107705478,8.1.2.1,53356.0
2016/05,Northwest Territories,Crude oil and equivalent products,Receipts from fields and plants,Cubic metres,v107705478,8.1.2.1,61878.0
2016/06,Northwest Territories,Crude oil and equivalent products,Receipts from fields and plants,Cubic metres,v107705478,8.1.2.1,47254.0
2016/07,Northwest Territories,Crude oil and equivalent products,Receipts from fields and plants,Cubic metres,v107705478,8.1.2.1,69037.0
2016/08,Northwest Territories,Crude oil and equivalent products,Receipts from fields and plants,Cubic metres,v107705478,8.1.2.1,53818.0
2016/09,Northwest Territories,Crude oil and equivalent products,Receipts from fields and plants,Cubic metres,v107705478,8.1.2.1,50047.0
2016/10,Northwest Territories,Crude oil and equivalent products,Receipts from fields and plants,Cubic metres,v107705478,8.1.2.1,59157.0
2016/11,Northwest Territories,Crude oil and equivalent products,Receipts from fields and plants,Cubic metres,v107705478,8.1.2.1,42141.0
2016/12,Northwest Territories,Crude oil and equivalent products,Receipts from fields and plants,Cubic metres,v107705478,8.1.2.1,14760.0
2017/01,Northwest Territories,Crude oil and equivalent products,Receipts from fields and plants,Cubic metres,v107705478,8.1.2.1,0.0
2017/02,Northwest Territories,Crude oil and equivalent products,Receipts from fields and plants,Cubic metres,v107705478,8.1.2.1,0.0
2017/03,Northwest Territories,Crude oil and equivalent products,Receipts from fields and plants,Cubic metres,v107705478,8.1.2.1,0.0
2017/04,Northwest Territories,Crude oil and equivalent products,Receipts from fields and plants,Cubic metres,v107705478,8.1.2.1,0.0
2017/05,Northwest Territories,Crude oil and equivalent products,Receipts from fields and plants,Cubic metres,v107705478,8.1.2.1,0.0
2017/06,Northwest Territories,Crude oil and equivalent products,Receipts from fields and plants,Cubic metres,v107705478,8.1.2.1,0.0
2017/07,Northwest Territories,Crude oil and equivalent products,Receipts from fields and plants,Cubic metres,v107705478,8.1.2.1,0.0
2017/08,Northwest Territories,Crude oil and equivalent products,Receipts from fields and plants,Cubic metres,v107705478,8.1.2.1,0.0
2017/09,Northwest Territories,Crude oil and equivalent products,Receipts from fields and plants,Cubic metres,v107705478,8.1.2.1,0.0
2017/10,Northwest Territories,Crude oil and equivalent products,Receipts from fields and plants,Cubic metres,v107705478,8.1.2.1,0.0
2017/11,Northwest Territories,Crude oil and equivalent products,Receipts from fields and plants,Cubic metres,v107705478,8.1.2.1,0.0
2017/12,Northwest Territories,Crude oil and equivalent products,Receipts from fields and plants,Cubic metres,v107705478,8.1.2.1,0.0
2018/01,Northwest Territories,Crude oil and equivalent products,Receipts from fields and plants,Cubic metres,v107705478,8.1.2.1,0.0
2018/02,Northwest Territories,Crude oil and equivalent products,Receipts from fields and plants,Cubic metres,v107705478,8.1.2.1,0.0
2016/03,Northwest Territories,Crude oil and equivalent products,Receipts from fields and plants,Barrels,v107705479,8.1.2.2,325308.0
2016/04,Northwest Territories,Crude oil and equivalent products,Receipts from fields and plants,Barrels,v107705479,8.1.2.2,335599.0
2016/05,Northwest Territories,Crude oil and equivalent products,Receipts from fields and plants,Barrels,v107705479,8.1.2.2,389200.0
2016/06,Northwest Territories,Crude oil and equivalent products,Receipts from fields and plants,Barrels,v107705479,8.1.2.2,297218.0
2016/07,Northwest Territories,Crude oil and equivalent products,Receipts from fields and plants,Barrels,v107705479,8.1.2.2,434229.0
2016/08,Northwest Territories,Crude oil and equivalent products,Receipts from fields and plants,Barrels,v107705479,8.1.2.2,338504.0
2016/09,Northwest Territories,Crude oil and equivalent products,Receipts from fields and plants,Barrels,v107705479,8.1.2.2,314786.0
2016/10,Northwest Territories,Crude oil and equivalent products,Receipts from fields and plants,Barrels,v107705479,8.1.2.2,372086.0
2016/11,Northwest Territories,Crude oil and equivalent products,Receipts from fields and plants,Barrels,v107705479,8.1.2.2,265058.0
2016/12,Northwest Territories,Crude oil and equivalent products,Receipts from fields and plants,Barrels,v107705479,8.1.2.2,92837.0
2017/01,Northwest Territories,Crude oil and equivalent products,Receipts from fields and plants,Barrels,v107705479,8.1.2.2,0.0
2017/02,Northwest Territories,Crude oil and equivalent products,Receipts from fields and plants,Barrels,v107705479,8.1.2.2,0.0
2017/03,Northwest Territories,Crude oil and equivalent products,Receipts from fields and plants,Barrels,v107705479,8.1.2.2,0.0
2017/04,Northwest Territories,Crude oil and equivalent products,Receipts from fields and plants,Barrels,v107705479,8.1.2.2,0.0
2017/05,Northwest Territories,Crude oil and equivalent products,Receipts from fields and plants,Barrels,v107705479,8.1.2.2,0.0
2017/06,Northwest Territories,Crude oil and equivalent products,Receipts from fields and plants,Barrels,v107705479,8.1.2.2,0.0
2017/07,Northwest Territories,Crude oil and equivalent products,Receipts from fields and plants,Barrels,v107705479,8.1.2.2,0.0
2017/08,Northwest Territories,Crude oil and equivalent products,Receipts from fields and plants,Barrels,v107705479,8.1.2.2,0.0
2017/09,Northwest Territories,Crude oil and equivalent products,Receipts from fields and plants,Barrels,v107705479,8.1.2.2,0.0
2017/10,Northwest Territories,Crude oil and equivalent products,Receipts from fields and plants,Barrels,v107705479,8.1.2.2,0.0
2017/11,Northwest Territories,Crude oil and equivalent products,Receipts from fields and plants,Barrels,v107705479,8.1.2.2,0.0
2017/12,Northwest Territories,Crude oil and equivalent products,Receipts from fields and plants,Barrels,v107705479,8.1.2.2,0.0
2018/01,Northwest Territories,Crude oil and equivalent products,Receipts from fields and plants,Barrels,v107705479,8.1.2.2,0.0
2018/02,Northwest Territories,Crude oil and equivalent products,Receipts from fields and plants,Barrels,v107705479,8.1.2.2,0.0
2016/03,Northwest Territories,Crude oil and equivalent products,Other receipts,Cubic metres,v107705480,8.1.3.1,0.0
2016/04,Northwest Territories,Crude oil and equivalent products,Other receipts,Cubic metres,v107705480,8.1.3.1,0.0
2016/05,Northwest Territories,Crude oil and equivalent products,Other receipts,Cubic metres,v107705480,8.1.3.1,0.0
2016/06,Northwest Territories,Crude oil and equivalent products,Other receipts,Cubic metres,v107705480,8.1.3.1,0.0
